warehouse,ItemCode,Description,Assortment,ItemGroup,ItemUnit,Stock,QtyToBeDelivered,CHK
PROD,1009-NVC020-P01USG,NOVA HIGH GLOSS (NON KSS ) COLOR NVC020,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
PROD,101006,FLUBE,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101015-03,PREVENTOL D-6,1-Jan-00,Raw Materials,kg, -   , -   ,-
6,10344,PATCOM -2-DRIER,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
6,10413,TALC 150 MIC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
6,5004-NP001-P18LT,Nova Int/Ext Matt (KSS) 18 LTR PAIL,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
8,103024,POLYESTER CARRIER 33/120,1-Jan-00,Raw Materials,LM, -   , -   ,-
8,105015,SILICA SAND 0.6-0.3 SAUDI,1-Jan-00,Raw Materials,kg, -   , -   ,-
8,107006,MANGANESE DIOXIDE (URAM),1-Jan-00,Raw Materials,kg, -   , -   ,-
8,107029-01,ROCIMA - 623,1-Jan-00,Raw Materials,kg, -   , -   ,-
8,301035,METAL PAIL 10LTR  (WHITE),13-Jan-00,Packing Materials,EA, -   , -   ,-
8,301110,METAL PAIL 1 LITER,13-Jan-00,Packing Materials,EA, -   , -   ,-
8,421009-P15,Hot Bitumen Pail 15,3-Jan-00,Emulsified Bitumen Products,EA, -   , -   ,-
HO,301121,PG-10 METAL PAIL 4 LTR-PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
PROD,100,GRAVEL 9.5 MM,1-Jan-00,Raw Materials,kg," 1,700.00 ", -   ,#N/A
PROD,10009,ETERSOL -6512 -1,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10078-ABIR,BLACKOX BAYER 318M     25 KG PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,1008-NV001-P18LT,Nova Flat Alkyd   (NON KSS) 18 LTR PAIL,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
PROD,1009-NV001-P01USG,Nova High Gloss (NON KSS) 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
PROD,1009-NVC005-P01USG,Nova High Gloss (NON KSS) COLOR-005 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
PROD,101011,GASOIL/DIESEL,1-Jan-00,Raw Materials,LT," 11,563.45 ", -   ,101011
PROD,101017,BORRESOL NA-10,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,10102-ABIR,VIOLET  BLUE  PST   (INTISAR),27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,101020-05,POLYTEX 50P,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101023,NAFORES - 801 L,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101029,POWER CON - 200,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101033-01,ROHAGIT A411R,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,10149,MARBLE CHIPS (1-3),24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10151,MICRO TALC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10161,BERMOCOLL E 481  FQ,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10200,AMMONIA (NH3),24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,102006,TALC H-100,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,10202-ABIR,LIME                                20 KG PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10292,1305-LS PHTHALOCYANINE GREEN,24-Jan-00,Nova Raw Material,LT, -   , -   ,-
PROD,10297,1310-PT ANTHRAQUINONE RED,24-Jan-00,Nova Raw Material,LT, -   , -   ,-
PROD,103002-04,ADFLEX -X102S (SAUDI),1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,103010,COLBACK S175,1-Jan-00,Raw Materials,LM, -   , -   ,-
PROD,10328-ABIR,BYK-P 104 S     KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10331-ABIR,RED OXIDE POWDER 110 25 KG BAG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10339-ABIR,THIOKOL LIQUID POLY SULPHIDE LP-32   25 KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10344,PATCOM -2-DRIER,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10360,CELFLOC - 2000    CELLULOSE,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10371-ABIR,WACKER B.S - 290    200 KG BRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,104014,DENKA CSA-20,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104024-01,SILICA SAND -FLOUR  45 MIC,1-Jan-00,Raw Materials,kg," 3,507.15 "," 4,719.60 ",#N/A
PROD,104024-02,SILICA SAND -FLOUR 25 MIC,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104042-08,PIGMENT PASTE -CARBON BLACK -TC-34,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,104042-20M,(PROD PURPOSE ONLY) PIGMENT PASTE 203 (BLUE LC),1-Jan-00,Raw Materials,kg, (0.00), -   ,-
PROD,104042-26M,PIGMENT PASTE -ORANGE 206 (PROD.ONLY),1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104047,HOSTAPUR OSB,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104048-03,PIGMENT -BORDEAUX -IF-13,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,104052-02,Recipro 40,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104057,PIGMENT PASTE NEBOTINT M-4073 GREEN,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104067,TC-32 QUINOLINE YELLOW,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,104075,COL.REDPEST FRG 130,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,105012,CASEIN,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,105015,SILICA SAND 0.6-0.3 SAUDI,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,105017,WHITE SPIRIT,1-Jan-00,Raw Materials,kg, 194.66 , -   ,#N/A
PROD,105024,SILICA SAND-0.6-0.3  - DELMON,1-Jan-00,Raw Materials,kg," 3,322.77 "," 6,807.22 ",#N/A
PROD,105026,SILICA SAND 0.3-0.6 (LIANA),1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,105037-02,FURNACE OIL,1-Jan-00,Raw Materials,LT," 4,378.42 ", 910.93 ,#N/A
PROD,105037,BITUMEN OIL,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106005-06,HARDNER-KH-602,1-Jan-00,Raw Materials,kg, 79.00 , -   ,#N/A
PROD,106005-11,HARDNER G-A0432,1-Jan-00,Raw Materials,kg, 177.25 , 24.36 ,#N/A
PROD,106005-22,HARDNER GX-460,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107006,MANGANESE DIOXIDE (URAM),1-Jan-00,Raw Materials,kg, 0.00 , -   ,#N/A
PROD,107011-01,Treated Calcium Carbonate 2JLT,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107013,BYK O52,1-Jan-00,Raw Materials,kg, 6.59 , -   ,#N/A
PROD,107029-01,ROCIMA - 623,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107035,BLACK OXIDE 322 POWDER,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107037-01,NX795,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107042,1308-TT CARBON BLACK,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,107057,BYK P-104-S,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107069,TALC 150 MIC,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107073,BYK A-535,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,20000000042-ABIR,"STICKER ""C""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,200000005-ABIR,ENAMEL SEMIGLOSS   SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,201009,CCC 200,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,202011,KRISFLEX -9800 -RAL 9010 (PART A),1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,202012,LIPATON AE4620,1-Jan-00,Raw Materials,kg, -   , -   ,-
6,10372,SILICA  FLOUR  (SF25 )  25 MIC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
6,10397,UCUR FLIMER IBT,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
6,10415,Yellow oxide powder Ferroxide - 49,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
6,301004-01,METAL PAIL 1 LTR PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
6,5018-NP001-P01USG,Nova Primer 75,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
8,101012,SODIUM GLUCONATE,1-Jan-00,Raw Materials,kg, -   , -   ,-
8,102032-01,TECHNOCEL 1004-1N,1-Jan-00,Raw Materials,kg, -   , -   ,-
8,103020,HDPE FILM 1080 MM UN PRINTED,1-Jan-00,Raw Materials,LM, -   , -   ,-
8,103029,TREATED  SLATE FLAKES-H 18,1-Jan-00,Raw Materials,kg, -   , -   ,-
8,103047,SPUN BONDED POLYESTER 220 GM/M2,1-Jan-00,Raw Materials,LM, -   , -   ,-
8,104024,SILICA SAND 0.212 MM,1-Jan-00,Raw Materials,kg, -   , -   ,-
8,106006-24,(BLOCKED) HARDENER -G5022X-70,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,10037-ABIR,NORSOLENE             25 KG  PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10038-ABIR,WORLEE  (MALEIC) RESIN25 KG PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10045-ABIR,XYLENE  210 KG /    165  KG   SBRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10046,TOLUENE,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,1009-NVC016-P01USG,NOVA HIGH GLOSS (NON KSS ) COLOR NVC016,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
PROD,1010-NVC027-P01USG,Nova Int  Emulsion(NON KSS) COLOR-027 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
PROD,101007,SODIUM NITRATE,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101012,SODIUM GLUCONATE,1-Jan-00,Raw Materials,kg, 1.51 , -   ,#N/A
PROD,101015-01,Preventol D-15,1-Jan-00,Raw Materials,kg, 8.08 , 0.01 ,#N/A
PROD,101024,WAFEX - P,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101028-09,PNS 20,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,101029-01,POWER CON- 2000  S,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,10194-ABIR,PARMETOL DF12             30 KG  PLSTJRYCN,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,102012-05,BONDEX 5290,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,102014,UACR LATEX U-169 S,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,102018,CELFLOC - 2000 ( CELLULOSE ),1-Jan-00,Raw Materials,kg, 21.00 , -   ,#N/A
PROD,102019,MC-70,1-Jan-00,Raw Materials,kg," 55,138.18 ", -   ,102019
PROD,102020,ETERSOL -6916,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,102021-07,BYK 1615,1-Jan-00,Raw Materials,kg, 94.79 , 108.67 ,#N/A
PROD,102021-08,SE 227,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,102032-01,TECHNOCEL 1004-1N,1-Jan-00,Raw Materials,kg, (0.00), -   ,-
PROD,102034,Bermocoll CCA-425,1-Jan-00,Raw Materials,kg, 265.15 , 3.80 ,#N/A
PROD,103002-08,IPP,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,103007,GEOTEX TILE-350 ALYAF,1-Jan-00,Raw Materials,LM, -   , -   ,-
PROD,103027,POLYESTER CARRIER 33/250,1-Jan-00,Raw Materials,LM, -   , -   ,-
PROD,103028-08,BLACK HDPE FILM 1050 MM UN PRINTED (NON PERFORATED),1-Jan-00,Raw Materials,LM, -   , -   ,-
PROD,103029,TREATED  SLATE FLAKES-H 18,1-Jan-00,Raw Materials,kg," 2,200.00 "," 2,880.00 ",#N/A
PROD,10340,ZINC CHROMATE,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10367,HIQUE 168,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10368-ABIR,NEBOTINT A-809   CARBON BLACK  PSTE,27-Jan-00,ABIR Stock,kg, -   , -   ,-
PROD,10372,SILICA  FLOUR  (SF25 )  25 MIC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,10397,UCUR FLIMER IBT,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,104005-05,Iron Oxide Red 110B,1-Jan-00,Raw Materials,kg, 50.00 , -   ,#N/A
PROD,104010,TYLOSE MH 10005P2,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104019,ELOTEX 1080,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104036,"AGGREGATE 3/8""",1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104039,SILICA SAND DRIED M-31,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104042-01,PIGMENT RED - H-110,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104042-21M,(PROD ONLY)-301(RED OXIDE),1-Jan-00,Raw Materials,kg, 1.27 , -   ,#N/A
PROD,104042-26,PIGMENT PASTE -ORANGE 206,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,104048-05,PIGMENT -BLUE -IF-09,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,104065,COL.PASTE G130 GREEN,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,104089-01,Pigment Black Paste Code NR-ATN-Aquatint (Hilal Al Arabia),1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,10416,Red oxide powder Silo M-216,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
PROD,105002,UCAR LATEX R-59,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,105028,CALCIUM CARBONATE T.C.C. 10,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,105035,CALCIUM CARBONATE 45mc,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106001-04,Garo TAR 505S,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106002,YD-011 X 75,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106005-09,RESIN KEM-128-70,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106005-13,HARDNER KH-252,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106005,RESIN  YD- 115,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,106006-24,(BLOCKED) HARDENER -G5022X-70,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,107010-01,Calcium Carbonate 2JL,1-Jan-00,Raw Materials,kg, 800.00 , -   ,#N/A
PROD,107046,1311-RS MONOAZO RED,1-Jan-00,Raw Materials,LT, -   , -   ,-
PROD,107054,MANAGNESE DIOXIDE H.M (WESTERN),1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,2000000025-ABIR,ELASTOMERIC WALL COATING (EWC) BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,200000024-ABIR,EXT/INT STYRENE ACRYLIC EMULSION SMAIL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,201016,EMPICOL LX 28,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,201019,TRITOSIL H1K -600 ML-GREY,9-Jan-00,Trading Materials,EA, -   , -   ,-
PROD,202009,CARBOFEN 6060,1-Jan-00,Raw Materials,kg, -   , -   ,-
PROD,21000000021-ABIR,HIGH GLOSS SYNTH ENM,27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,23000000057-ABIR,POLYGUM G..G GREY,27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,25000000009-ABIR,EXT TEXTURE MEDIUM  BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
PROD,25000000021-ABIR,THINNER  323        SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
4,810009,ACI-AC 500 (GREY),6-Jan-00,Polyurethane Products,kg, -   , -   ,-
4,810026,ACI POLYOL PAN / CPL-2 / SPF,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
